2147483648	14.732749
1073741824	0.761640
536870912	0.374389
268435456	0.189412
134217728	0.097114
67108864	0.051058
33554432	0.024226
16777216	0.011520
8388608	0.006637
4194304	0.003997
2097152	0.001495
1048576	0.001344
524288	0.000275
262144	0.000164
131072	0.002832
65536	0.000205
32768	0.025166
16384	0.003637
8192	0.000379
4096	0.000153
2048	0.000129
1024	0.000138
512	0.000141
256	0.000112
128	0.000139
64	0.000154
32	0.000152
16	0.000158
8	0.000162
