32	0.000122
64	0.000018
128	0.000013
256	0.000013
512	0.000013
1024	0.000016
2048	0.000018
4096	0.000027
8192	0.000069
16384	0.000095
32768	0.000101
65536	0.000153
131072	0.000260
262144	0.000460
524288	0.002418
1048576	0.003859
2097152	0.007428
4194304	0.015734
8388608	0.035803
16777216	0.061875
33554432	0.102359
67108864	0.181382
134217728	0.376475
268435456	0.731707
536870912	1.439711
1073741824	2.521352
